id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
377931442447462400,38.3821167,-121.4188838,http://t.co/PVo0uzznVT,2013-09-11 23:07:32,1543601670,42,1.0,42.01
378010557397225472,38.3825658,-121.4187296,Game tomorrow,2013-09-12 04:21:54,1543601670,42,1.0,42.01
378011376846778369,38.382522,-121.41873,Pregame tu??,2013-09-12 04:25:10,1543601670,42,1.0,42.01
378014589138399233,38.3825865,-121.4187212,@Racks_OnXavier u goin to the game tomorrow?,2013-09-12 04:37:55,1543601670,42,1.0,42.01
378022441299111936,38.3825934,-121.418739,Tomorrow red day (:,2013-09-12 05:09:07,1543601670,42,1.0,42.01
378028452470730752,38.3824477,-121.4187773,I don't feel good at all rn,2013-09-12 05:33:01,1543601670,42,1.0,42.01
378028534159011840,38.3824477,-121.4187773,My nose is killin me,2013-09-12 05:33:20,1543601670,42,1.0,42.01
378030251156066304,38.3822355,-121.4188142,My dog responds to nigga,2013-09-12 05:40:09,1543601670,42,1.0,42.01
378030555821903872,38.3822355,-121.4188142,Cigarettes are helluh nasty,2013-09-12 05:41:22,1543601670,42,1.0,42.01
378030727943565313,38.3822355,-121.4188142,It's not the smell or the 2nd hand but all the chemicals and shit eww,2013-09-12 05:42:03,1543601670,42,1.0,42.01
378031173500276736,38.3823682,-121.418745,@_Kthizzzle u find my darkskin nigga attractive? http://t.co/GoJNcFNWZc,2013-09-12 05:43:49,1543601670,42,1.0,42.01
378031691106775040,38.3823682,-121.418745,@_Kthizzzle http://t.co/ASKL3a71ud,2013-09-12 05:45:53,1543601670,42,1.0,42.01
378031863542984704,38.3823682,-121.418745,Ian westwood &gt;&gt;&gt;&gt;,2013-09-12 05:46:34,1543601670,42,1.0,42.01
378034948109656064,38.3825094,-121.4190012,My header &gt;&gt;&gt;,2013-09-12 05:58:49,1543601670,42,1.0,42.01
378036428082397184,38.3826371,-121.4190152,Otis responds to coon,2013-09-12 06:04:42,1543601670,42,1.0,42.01
378036549037719552,38.3826371,-121.4190152,Doin all my hw in wolfpack tomorrow,2013-09-12 06:05:11,1543601670,42,1.0,42.01
378041160989544448,38.3826101,-121.4188552,What's the favor.??,2013-09-12 06:23:31,1543601670,42,1.0,42.01
378041677111259136,38.3826101,-121.4188552,11 Moe dayzz,2013-09-12 06:25:34,1543601670,42,1.0,42.01
378160017007837184,38.3821673,-121.418803,Early morning cartoons,2013-09-12 14:15:48,1543601670,42,1.0,42.01
378357524782530560,38.3821174,-121.4188838,People need to understand my pothead days are over,2013-09-13 03:20:38,1543601670,42,1.0,42.01
378358942516011008,38.3822201,-121.4188192,Told yall i was darkskin http://t.co/LiFrsq6Q3R,2013-09-13 03:26:16,1543601670,42,1.0,42.01
378364766961430528,38.3825557,-121.4187331,The fact that i have no homework (:,2013-09-13 03:49:24,1543601670,42,1.0,42.01
378505525471629312,38.3825251,-121.4187759,Fell asleep on the couch i was so tired,2013-09-13 13:08:44,1543601670,42,1.0,42.01
378506503969193986,38.3825251,-121.4187759,"Mona lisa, Lisa monin",2013-09-13 13:12:37,1543601670,42,1.0,42.01
378521934293516288,38.382244,-121.4188184,"""@GTAV_Informer: Snow! http://t.co/yZVyIz17Rx"" can this COME OUT ALREADY!!!",2013-09-13 14:13:56,1543601670,42,1.0,42.01
378654540158865408,38.3823933,-121.4187527,Today was not a good day,2013-09-13 23:00:52,1543601670,42,1.0,42.01
378658082705793024,38.382559,-121.4187334,You were never down for me the way i was down for you.,2013-09-13 23:14:56,1543601670,42,1.0,42.01
378673773332791296,38.3825349,-121.418727,Need to burn,2013-09-14 00:17:17,1543601670,42,1.0,42.01
378683831215079425,38.3825156,-121.4187517,Guy code is saving me from this terrible day,2013-09-14 00:57:15,1543601670,42,1.0,42.01
378684443377926145,38.3823728,-121.4187714,"""@mik_nastyy: This made my day @JeremyPerez098 http://t.co/OzrAOqI2h2"" fuck whoever wrote that.!!",2013-09-14 00:59:41,1543601670,42,1.0,42.01
378685410311806977,38.3823728,-121.4187714,Our security is helluh cool idgaf what u say,2013-09-14 01:03:32,1543601670,42,1.0,42.01
