id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
377657709136728064,37.36856097,-121.82417829,"same Mauricio, same.",2013-09-11 04:59:49,874915448,34,3.0,34.03
377658205033463809,37.36857614,-121.82412618,I love when people ask how my day was.,2013-09-11 05:01:47,874915448,34,3.0,34.03
377660178881318912,37.36857921,-121.82418851,"pero like you should snapchat me.
ohbrianaaaa ?",2013-09-11 05:09:37,874915448,34,3.0,34.03
377660213828276224,37.36857791,-121.8241984,“@daydreamiinari: @breanuhh_ how was your day?” plz exit,2013-09-11 05:09:46,874915448,34,3.0,34.03
377944506546814976,37.36857291,-121.82417965,this is exactly what I'm talking about. you're always too busy for me.,2013-09-11 23:59:26,874915448,34,3.0,34.03
377944555712446465,37.36861173,-121.82418977,wutevz ?,2013-09-11 23:59:38,874915448,34,3.0,34.03
377944746205118466,37.36859836,-121.82423143,ima take a nap,2013-09-12 00:00:24,874915448,34,3.0,34.03
378025119852933120,37.36847624,-121.82412103,I applied to like 4631475752 places right now,2013-09-12 05:19:46,874915448,34,3.0,34.03
378025885871259648,37.36862915,-121.82418127,#np I will wait - Mumford &amp; Sons ????,2013-09-12 05:22:49,874915448,34,3.0,34.03
378035869141041152,37.36851021,-121.82413341,goodnight,2013-09-12 06:02:29,874915448,34,3.0,34.03
378159737629462528,37.36856504,-121.82418734,I don't wanna get ready ?,2013-09-12 14:14:41,874915448,34,3.0,34.03
378167749618327552,37.36889977,-121.82444617,I need to go to target afterschool so I can buy hair dye,2013-09-12 14:46:32,874915448,34,3.0,34.03
378167829775663104,37.36911753,-121.82478187,my hair is gonna be hella q,2013-09-12 14:46:51,874915448,34,3.0,34.03
378298470668316672,37.36848925,-121.82417852,?,2013-09-12 23:25:58,874915448,34,3.0,34.03
378337985172738048,37.36864099,-121.82424932,I didn't even get to go to target :/,2013-09-13 02:02:59,874915448,34,3.0,34.03
378341621185511425,37.36846683,-121.82417541,why the fuck do I have an F in Ghali's.,2013-09-13 02:17:26,874915448,34,3.0,34.03
378341770712473600,37.36853973,-121.8242331,I presented my poster and he put a 0. &amp; I'm getting bitched at by my dad ?,2013-09-13 02:18:02,874915448,34,3.0,34.03
378341856074948608,37.36853109,-121.82420687,no no no. Ghali better fix that shit,2013-09-13 02:18:22,874915448,34,3.0,34.03
378348102811283456,37.36846392,-121.82417004,@daydreamiinari y,2013-09-13 02:43:11,874915448,34,3.0,34.03
378353412590419968,37.36846417,-121.8241695,@daydreamiinari h8 u,2013-09-13 03:04:17,874915448,34,3.0,34.03
378353517200556032,37.36857391,-121.82417309,?,2013-09-13 03:04:42,874915448,34,3.0,34.03
378354400055394304,37.368612,-121.82421071,I MISS YOU ?? http://t.co/5v2GSCp6Rg,2013-09-13 03:08:13,874915448,34,3.0,34.03
378356944953548800,37.36848771,-121.82415953,fade into darknesssssss ?,2013-09-13 03:18:19,874915448,34,3.0,34.03
378362239121506305,37.36846363,-121.82416949,gonna get my piercing this weekend ??????????,2013-09-13 03:39:22,874915448,34,3.0,34.03
378362576213532672,37.36846485,-121.82425086,"I wanna warmth her, I wanna kiss her.",2013-09-13 03:40:42,874915448,34,3.0,34.03
378363314117431296,37.36846139,-121.82424705,wanna take ya for a ride on a big jet plane. ?,2013-09-13 03:43:38,874915448,34,3.0,34.03
378366965003198464,37.36839506,-121.82421809,throwbackkkkk http://t.co/HHWgvnz0qz,2013-09-13 03:58:08,874915448,34,3.0,34.03
378367818187546624,37.3685909,-121.82419597,okay it just hit me.. really fucking hard.,2013-09-13 04:01:32,874915448,34,3.0,34.03
378368699876384770,37.36848971,-121.82415968,never good enough.,2013-09-13 04:05:02,874915448,34,3.0,34.03
378368896157233153,37.36864346,-121.82424971,:(,2013-09-13 04:05:49,874915448,34,3.0,34.03
