id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
378172189511389184,37.27192513,-121.85495295,I really love not having workouts in the morning because that means I can go get Starbucks ??,2013-09-12 15:04:10,1105273632,17,17.0,17.17
378187771006820352,37.27206528,-121.85493593,Happy Jac ? http://t.co/hjdnualuPa,2013-09-12 16:06:05,1105273632,17,17.0,17.17
378189934198140929,37.27184634,-121.85507764,Starbucks literally puts me in such a good mood ?,2013-09-12 16:14:41,1105273632,17,17.0,17.17
378198203838902273,37.27203904,-121.85500726,I know I complain about all these posts about wanting autumn but the closer it gets to fall I get more and more excited. ??????????,2013-09-12 16:47:33,1105273632,17,17.0,17.17
378202636249350144,37.27201289,-121.85499251,Holy shit @kevinckeiser http://t.co/GnLKZ0YUMf,2013-09-12 17:05:09,1105273632,17,17.0,17.17
378203207790383104,37.27211794,-121.85469836,@kevinckeiser I've worn that jacket to bed for like the past 3 days I'm emotionally invested in it now I don't know if I want to give it up,2013-09-12 17:07:26,1105273632,17,17.0,17.17
378326878479585280,37.27199201,-121.85486132,I can't even explain how badly I miss family dinners,2013-09-13 01:18:51,1105273632,17,17.0,17.17
378416172816801792,37.27208661,-121.85501187,Logan needs to stop being bipolar,2013-09-13 07:13:40,1105273632,17,17.0,17.17
378418090108674048,37.27197745,-121.85500946,Oh now I remember why I blocked you on snapchat.,2013-09-13 07:21:18,1105273632,17,17.0,17.17
378507942086967296,37.27209725,-121.85496569,My sister just woke up and she's already taking selfies,2013-09-13 13:18:20,1105273632,17,17.0,17.17
378520946283253760,37.27208797,-121.85472156,Finished my first whole week of morning workouts ? #PuttingInWork http://t.co/7PkJIl0Ezk,2013-09-13 14:10:00,1105273632,17,17.0,17.17
378535404833497088,37.27197524,-121.85499746,"Oh please shut up, literally stop talking.",2013-09-13 15:07:28,1105273632,17,17.0,17.17
378535834946768897,37.27197797,-121.85498727,I don't even know how to explain it I love you but everything you do makes me want to punch you in the face like I hate you but I love you.,2013-09-13 15:09:10,1105273632,17,17.0,17.17
378536701196382208,37.27204354,-121.85483179,I'm in a horrible mood today and I can guarantee its because I didn't have Starbucks ?,2013-09-13 15:12:37,1105273632,17,17.0,17.17
378544962591145984,37.27206439,-121.85478458,My baby is coming home today  @Thatonebaygirl ?????? #NOMoreHospital,2013-09-13 15:45:26,1105273632,17,17.0,17.17
378546733552136192,37.27204236,-121.85483776,Instead of going to class I think I'm going to make some pancakes ??,2013-09-13 15:52:28,1105273632,17,17.0,17.17
378565774027128832,37.27196937,-121.85502819,Modern World Studies is by far the best class ?????,2013-09-13 17:08:08,1105273632,17,17.0,17.17
378597991486992384,37.27199822,-121.85507205,I'm starving can some one bring me Taco Bell ?! ?,2013-09-13 19:16:09,1105273632,17,17.0,17.17
378621878887133184,37.27206386,-121.85478507,"I should be getting my work done , but twitter...",2013-09-13 20:51:05,1105273632,17,17.0,17.17
378628939201003520,37.27198655,-121.8549893,So I basically have to do a weeks worth of Spanish over the weekend because I decided I didn't need to go to my class #WhatWasIThinking ??,2013-09-13 21:19:08,1105273632,17,17.0,17.17
378675144635318273,37.2719716,-121.85495792,I seriously wish you never came into my life.,2013-09-14 00:22:44,1105273632,17,17.0,17.17
378951543958949888,37.27198224,-121.85499649,I need to get out of this house,2013-09-14 18:41:03,1105273632,17,17.0,17.17
378957456593797120,37.27197727,-121.85494568,I need a car?,2013-09-14 19:04:33,1105273632,17,17.0,17.17
378964649963581440,37.27209143,-121.85497315,To be completely honest I hate it when guys call me babe or baby or anything like that.,2013-09-14 19:33:08,1105273632,17,17.0,17.17
378969690158006272,37.27205019,-121.85499184,My whole body is bruised and j don't even know how ... Like there is even a bruise along my spine #what ?,2013-09-14 19:53:09,1105273632,17,17.0,17.17
378978796721815553,37.27195837,-121.85506401,Yeah I know I just don't give a shit?,2013-09-14 20:29:20,1105273632,17,17.0,17.17
378981239975211008,37.27198527,-121.85498798,Wait I just realized I made you a bigger deal then you really are lol,2013-09-14 20:39:03,1105273632,17,17.0,17.17
378982007272767488,37.27198751,-121.85498755,?Walk towards the sunshine and the shadows will fall behind you?,2013-09-14 20:42:06,1105273632,17,17.0,17.17
378984930878840833,37.27195042,-121.85511636,I'm judging you like you judge me. Get ready.,2013-09-14 20:53:43,1105273632,17,17.0,17.17
378990098743713793,37.27208726,-121.85472265,To bland.,2013-09-14 21:14:15,1105273632,17,17.0,17.17
379014337345511424,37.27216485,-121.85502822,It's official I have lost my best friend to her boyfriend,2013-09-14 22:50:34,1105273632,17,17.0,17.17
379339009417166848,37.2720012,-121.85509812,We are the reckless wild youth?,2013-09-15 20:20:42,1105273632,17,17.0,17.17
