id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
378217493602373632,37.5207831,-122.0054368,@_GiveMeKisses them mfs be good,2013-09-12 18:04:12,214959927,19,15.0,19.15
378217820481273856,37.5214286,-122.00589,"""@LiveSagittarius: #Sagittarius don't get scared easily.""",2013-09-12 18:05:30,214959927,19,15.0,19.15
378218020776062976,37.5208281,-122.0054563,@_GiveMeKisses ik I made some at the gas station the other day,2013-09-12 18:06:17,214959927,19,15.0,19.15
378219096145276929,37.52043938,-122.00651572,Damn my head hurts so baaaad,2013-09-12 18:10:34,89309115,19,15.0,19.15
378277922080948225,37.52047026,-122.00647737,@AlexaArcos_ did you win ?,2013-09-12 22:04:19,89309115,19,15.0,19.15
378288604952272896,37.52056123,-122.0063691,"“@MsPrettyEyes_: ""@ThatChickMickky: ""@geniustips: Need help with math homework? http://t.co/Y8eLyoJ8NN""""”",2013-09-12 22:46:46,89309115,19,15.0,19.15
378310196293947392,37.52052566,-122.00648084,“@Admitlt: ADMIT IT. http://t.co/gvIle1Vhnp”,2013-09-13 00:12:34,89309115,19,15.0,19.15
378313202196418560,37.52045384,-122.00649926,"“@Admitlt: Admit it, being called beautiful by your friends and family is not as heart warming as being called beautiful by a guy.”",2013-09-13 00:24:30,89309115,19,15.0,19.15
378377990507204608,37.52049597,-122.00653066,@CrystalEeeeee crystal,2013-09-13 04:41:57,89309115,19,15.0,19.15
378382568103489537,37.5204756,-122.00652416,“@JulissaOhh: I love you. @LovelyCynthia_ ?” I love you too?,2013-09-13 05:00:08,89309115,19,15.0,19.15
378398326304956416,37.52061427,-122.00643162,I'm getting sick,2013-09-13 06:02:45,89309115,19,15.0,19.15
378646461824520192,37.52038289,-122.00647881,How is bob marley verified if he's died ??,2013-09-13 22:28:46,89309115,19,15.0,19.15
378690253768232960,37.52046193,-122.00650589,@lizrickey are we still going to the movies?,2013-09-14 01:22:46,89309115,19,15.0,19.15
378712404663623681,37.52049439,-122.0065303,I wanna watch insidious chapter 2?,2013-09-14 02:50:48,89309115,19,15.0,19.15
378714313218740224,37.52050091,-122.00648595,@PakNihi @braybray_  ???? http://t.co/SRVUfowFZ6,2013-09-14 02:58:23,89309115,19,15.0,19.15
378721722263797760,37.52039746,-122.00654828,I honestly have so much homework i should get started today,2013-09-14 03:27:49,89309115,19,15.0,19.15
378725185391575040,37.52044471,-122.00651088,How tf am I suppose to do the homework? http://t.co/gDWRzbKsuu,2013-09-14 03:41:35,89309115,19,15.0,19.15
378738903005425664,37.52040957,-122.00654666,I hate Maritza,2013-09-14 04:36:05,89309115,19,15.0,19.15
378740741675053056,37.52039953,-122.00636054,When Maritza graduates &amp; walks across the stage no one clap. She hates claps,2013-09-14 04:43:24,89309115,19,15.0,19.15
378765125710131200,37.52052479,-122.00644315,Finally finished my hw! TYBG,2013-09-14 06:20:17,89309115,19,15.0,19.15
378766659038613505,37.52049017,-122.0065338,In tired gn ?,2013-09-14 06:26:23,89309115,19,15.0,19.15
378787013627236352,37.5203981,-122.0064602,I can not sleep.,2013-09-14 07:47:16,89309115,19,15.0,19.15
378788256801751041,37.52041455,-122.00654916,Why is this nigga spamming me at 1 in the morning?,2013-09-14 07:52:12,89309115,19,15.0,19.15
378788477980004352,37.5203862,-122.00647563,I wanna drinkkkkkkkakajebvajxrbajcyhz,2013-09-14 07:53:05,89309115,19,15.0,19.15
378788513732247552,37.52039345,-122.00648007,-______-,2013-09-14 07:53:13,89309115,19,15.0,19.15
378788659421384704,37.52041415,-122.00652907,Fudgeeee,2013-09-14 07:53:48,89309115,19,15.0,19.15
378939657808932864,37.5207953,-122.0054393,This just ain't gone work...,2013-09-14 17:53:49,214959927,19,15.0,19.15
378940455943036929,37.5207945,-122.0054128,If I like my food a certain way so what,2013-09-14 17:56:59,214959927,19,15.0,19.15
378941987631558656,37.520792,-122.0054198,"""@Tyonaaa: I'm so ready to just ughhhh.....""",2013-09-14 18:03:04,214959927,19,15.0,19.15
378968511717986304,37.52045062,-122.00652694,Leave me aloneeee I don't wanna talk to you!,2013-09-14 19:48:28,89309115,19,15.0,19.15
378968848956805120,37.52047663,-122.00650314,Ready http://t.co/jCWc3l2kkU,2013-09-14 19:49:49,89309115,19,15.0,19.15
378969069640105984,37.52045658,-122.00647807,Tahahahahaha,2013-09-14 19:50:41,89309115,19,15.0,19.15
378971465262981120,37.52048013,-122.00651301,I remember when @BitchMadeQuique &amp; I were bestfriends &amp; he went to my soccer game lol,2013-09-14 20:00:12,89309115,19,15.0,19.15
