timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577622383780,13,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622383793,13,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622380820,3003,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,3003,0,0
1577622383822,15,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622383837,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622383854,16,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,10,10,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622384276,14,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622384290,13,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622384303,14,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622381310,3015,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622384324,18,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622384342,16,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622384358,16,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,11,11,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622384776,17,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622384794,15,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622384809,9,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,9,0,0
1577622381821,3014,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622384834,18,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622384852,17,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622384869,17,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,12,12,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622385275,18,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622385293,17,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622382304,3016,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,3016,0,0
1577622385310,15,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622385325,13,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622385339,14,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622385353,14,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622382354,3015,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622385369,15,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622385384,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,4,0,0
1577622385388,5,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,13,13,http://localhost:8000/cached/?Cluster=27.0,5,0,0
1577622385777,18,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,18,0,0
1577622385795,17,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622385812,9,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,9,0,0
1577622382822,3014,HTTP Request,200,OK,Thread Group 1-8,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622385836,19,HTTP Request,200,OK,Thread Group 1-8,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,19,0,1
1577622385855,14,HTTP Request,200,OK,Thread Group 1-8,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622385869,4,HTTP Request,200,OK,Thread Group 1-8,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,4,0,0
1577622382870,3015,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622385885,15,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,15,0,1
1577622385900,15,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622385915,13,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,14,14,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622386277,8,HTTP Request,200,OK,Thread Group 1-15,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,8,0,0
1577622386285,16,HTTP Request,200,OK,Thread Group 1-15,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386301,7,HTTP Request,200,OK,Thread Group 1-15,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,7,0,0
1577622383313,3017,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,3017,0,1
1577622386330,18,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622386348,17,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622383364,3014,HTTP Request,200,OK,Thread Group 1-9,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622386365,19,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,19,0,0
1577622386384,15,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386400,16,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386416,15,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,15,15,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386777,18,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622386796,16,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386812,10,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,10,0,0
1577622383806,3016,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,3016,0,0
1577622386822,20,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,20,0,1
1577622386842,16,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386858,16,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622383870,3015,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622386885,19,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,19,0,1
1577622386904,15,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386919,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,16,16,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622387276,18,HTTP Request,200,OK,Thread Group 1-17,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,18,0,0
1577622387294,15,HTTP Request,200,OK,Thread Group 1-17,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622387309,13,HTTP Request,200,OK,Thread Group 1-17,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622384317,3013,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,3013,0,0
1577622387330,14,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,14,0,1
1577622387344,13,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622387357,13,HTTP Request,200,OK,Thread Group 1-11,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622384374,3013,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,3013,0,0
1577622387387,14,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,14,0,1
1577622387401,13,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622387414,13,HTTP Request,200,OK,Thread Group 1-5,text,true,,217,139,17,17,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622387776,14,HTTP Request,200,OK,Thread Group 1-18,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622387790,4,HTTP Request,200,OK,Thread Group 1-18,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,4,0,0
1577622387794,13,HTTP Request,200,OK,Thread Group 1-18,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622384818,3013,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,3013,0,0
1577622387831,14,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,14,0,1
1577622387845,13,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622387858,14,HTTP Request,200,OK,Thread Group 1-12,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622384886,3014,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622387900,14,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622387914,13,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,13,0,0
